Account UUID,Sf Net Desk Change,Looker Net Desk Change,Sf Looker Difference,Sf Looker Absolute Difference,contract_event_type,step_found,membership_agreement_uuid
7db55ad4-83d5-45eb-b803-dbc8686ef3ca,6.0,1.0,5.0,5.0,Contract Signed,OpportunityFoundById,b48d51fc-402e-44aa-b935-737f11c0ed1d
7db55ad4-83d5-45eb-b803-dbc8686ef3ca,6.0,1.0,5.0,5.0,Contract Signed,OpportunityFoundByMembershipAgreement,9703b716-1c60-4858-97f7-7d8b57c9bc9b
7db55ad4-83d5-45eb-b803-dbc8686ef3ca,6.0,1.0,5.0,5.0,Contract Signed,OpportunityFoundById,05569ade-a0ef-4454-8235-16e9e9b532c2
7db55ad4-83d5-45eb-b803-dbc8686ef3ca,6.0,1.0,5.0,5.0,Contract Signed,NoReusableOpportunityFound,9703b716-1c60-4858-97f7-7d8b57c9bc9b
7db55ad4-83d5-45eb-b803-dbc8686ef3ca,6.0,1.0,5.0,5.0,Contract Signed,NoReusableOpportunityFound,9703b716-1c60-4858-97f7-7d8b57c9bc9b
7db55ad4-83d5-45eb-b803-dbc8686ef3ca,6.0,1.0,5.0,5.0,Contract Sent,OpportunityFoundById,05569ade-a0ef-4454-8235-16e9e9b532c2
7db55ad4-83d5-45eb-b803-dbc8686ef3ca,6.0,1.0,5.0,5.0,Contract Voided,NoReusableOpportunityFound,05569ade-a0ef-4454-8235-16e9e9b532c2
7db55ad4-83d5-45eb-b803-dbc8686ef3ca,6.0,1.0,5.0,5.0,Contract Signed,OpportunityFoundById,05569ade-a0ef-4454-8235-16e9e9b532c2
7db55ad4-83d5-45eb-b803-dbc8686ef3ca,6.0,1.0,5.0,5.0,Contract Signed,OpportunityFoundById,355979b5-a7ec-4d58-80f7-b7043b327b74
7db55ad4-83d5-45eb-b803-dbc8686ef3ca,6.0,1.0,5.0,5.0,Contract Signed,OpportunityFoundById,355979b5-a7ec-4d58-80f7-b7043b327b74
7db55ad4-83d5-45eb-b803-dbc8686ef3ca,6.0,2.0,4.0,4.0,Contract Signed,OpportunityFoundByMembershipAgreement,aa82d9be-3e20-42ac-8808-d5384b7a44db
7db55ad4-83d5-45eb-b803-dbc8686ef3ca,6.0,2.0,4.0,4.0,Contract Signed,OpportunityFoundById,b48d51fc-402e-44aa-b935-737f11c0ed1d
7db55ad4-83d5-45eb-b803-dbc8686ef3ca,6.0,2.0,4.0,4.0,Contract Signed,NoReusableOpportunityFound,aa82d9be-3e20-42ac-8808-d5384b7a44db
7db55ad4-83d5-45eb-b803-dbc8686ef3ca,6.0,2.0,4.0,4.0,Contract Signed,NoReusableOpportunityFound,aa82d9be-3e20-42ac-8808-d5384b7a44db
7db55ad4-83d5-45eb-b803-dbc8686ef3ca,6.0,2.0,4.0,4.0,Contract Signed,OpportunityFoundById,b48d51fc-402e-44aa-b935-737f11c0ed1d
7db55ad4-83d5-45eb-b803-dbc8686ef3ca,6.0,2.0,4.0,4.0,Contract Signed,OpportunityFoundByMembershipAgreement,9703b716-1c60-4858-97f7-7d8b57c9bc9b
7db55ad4-83d5-45eb-b803-dbc8686ef3ca,6.0,2.0,4.0,4.0,Contract Signed,OpportunityFoundById,05569ade-a0ef-4454-8235-16e9e9b532c2
7db55ad4-83d5-45eb-b803-dbc8686ef3ca,6.0,2.0,4.0,4.0,Contract Signed,NoReusableOpportunityFound,9703b716-1c60-4858-97f7-7d8b57c9bc9b
7db55ad4-83d5-45eb-b803-dbc8686ef3ca,6.0,2.0,4.0,4.0,Contract Signed,NoReusableOpportunityFound,9703b716-1c60-4858-97f7-7d8b57c9bc9b
7db55ad4-83d5-45eb-b803-dbc8686ef3ca,6.0,2.0,4.0,4.0,Contract Sent,OpportunityFoundById,05569ade-a0ef-4454-8235-16e9e9b532c2
7db55ad4-83d5-45eb-b803-dbc8686ef3ca,6.0,2.0,4.0,4.0,Contract Voided,NoReusableOpportunityFound,05569ade-a0ef-4454-8235-16e9e9b532c2
7db55ad4-83d5-45eb-b803-dbc8686ef3ca,6.0,2.0,4.0,4.0,Contract Signed,OpportunityFoundById,05569ade-a0ef-4454-8235-16e9e9b532c2
7db55ad4-83d5-45eb-b803-dbc8686ef3ca,6.0,2.0,4.0,4.0,Contract Signed,OpportunityFoundById,355979b5-a7ec-4d58-80f7-b7043b327b74
7db55ad4-83d5-45eb-b803-dbc8686ef3ca,6.0,2.0,4.0,4.0,Contract Signed,OpportunityFoundById,355979b5-a7ec-4d58-80f7-b7043b327b74
2ba26132-bf21-46bb-b751-e961e4e71b67,0.0,2.0,-2.0,2.0,Contract Discarded,OpportunityFoundById,4f9ae469-d67f-4473-8e3a-454afb6ba71b
2ba26132-bf21-46bb-b751-e961e4e71b67,0.0,2.0,-2.0,2.0,Contract Sent,MostRecentOpenOpportunity,e946a7d4-c111-46ce-8abf-39c9b3f53d51
2ba26132-bf21-46bb-b751-e961e4e71b67,0.0,2.0,-2.0,2.0,Contract Sent,MostRecentOpenOpportunity,4f9ae469-d67f-4473-8e3a-454afb6ba71b
2ba26132-bf21-46bb-b751-e961e4e71b67,0.0,2.0,-2.0,2.0,Contract Signed,OpportunityFoundById,e946a7d4-c111-46ce-8abf-39c9b3f53d51
2ba26132-bf21-46bb-b751-e961e4e71b67,0.0,2.0,-2.0,2.0,Contract Voided,OpportunityFoundById,4f9ae469-d67f-4473-8e3a-454afb6ba71b
2ba26132-bf21-46bb-b751-e961e4e71b67,0.0,2.0,-2.0,2.0,Contract Signed,OpportunityFoundById,62b3c789-cc3e-46f0-b873-91af80163bab
2ba26132-bf21-46bb-b751-e961e4e71b67,0.0,2.0,-2.0,2.0,Contract Sent,NoReusableOpportunityFound,62b3c789-cc3e-46f0-b873-91af80163bab
3d217bde-f784-40e1-b6ee-34273c070217,7.0,0.0,7.0,7.0,Contract Sent,OpportunityFoundById,45851a83-d52d-4879-a4e3-e11be22c4e3e
3d217bde-f784-40e1-b6ee-34273c070217,7.0,0.0,7.0,7.0,Contract Discarded,OpportunityFoundById,0121226b-bd07-45d9-b98e-ebbc0008ba54
3d217bde-f784-40e1-b6ee-34273c070217,7.0,0.0,7.0,7.0,Contract Discarded,OpportunityFoundById,45851a83-d52d-4879-a4e3-e11be22c4e3e
3d217bde-f784-40e1-b6ee-34273c070217,7.0,0.0,7.0,7.0,Contract Sent,OpportunityFoundById,1b6fb039-df4c-4deb-9741-c20ecbe8bc29
3d217bde-f784-40e1-b6ee-34273c070217,7.0,0.0,7.0,7.0,Contract Signed,OpportunityFoundById,1b6fb039-df4c-4deb-9741-c20ecbe8bc29
3d217bde-f784-40e1-b6ee-34273c070217,7.0,0.0,7.0,7.0,Contract Sent,OpportunityFoundById,0121226b-bd07-45d9-b98e-ebbc0008ba54
3d217bde-f784-40e1-b6ee-34273c070217,7.0,0.0,7.0,7.0,Contract Sent,NoReusableOpportunityFound,a093c1fb-25df-4f8d-968a-3a0fa24cd7bb
3d217bde-f784-40e1-b6ee-34273c070217,7.0,0.0,7.0,7.0,Contract Signed,OpportunityFoundById,a093c1fb-25df-4f8d-968a-3a0fa24cd7bb
3b6d4da8-49f4-4c5c-a184-4ee68edf65f5,1.0,0.0,1.0,1.0,Contract Signed,OpportunityFoundById,bf77d659-8e74-4044-b1ca-807662b2963a
3b6d4da8-49f4-4c5c-a184-4ee68edf65f5,1.0,0.0,1.0,1.0,Contract Sent,OpportunityFoundById,bf77d659-8e74-4044-b1ca-807662b2963a
3b6d4da8-49f4-4c5c-a184-4ee68edf65f5,1.0,0.0,1.0,1.0,Contract Sent,NoReusableOpportunityFound,6a092012-7f58-44c2-ad68-ad5e5b6a8d75
3b6d4da8-49f4-4c5c-a184-4ee68edf65f5,1.0,0.0,1.0,1.0,Contract Signed,OpportunityFoundById,6a092012-7f58-44c2-ad68-ad5e5b6a8d75
dfe7c4ca-0125-49c1-b2b6-1eb48c9fbf9f,1.0,0.0,1.0,1.0,Contract Sent,MostRecentOpenOpportunity,44588f72-88da-43a3-a588-9df106bda17b
dfe7c4ca-0125-49c1-b2b6-1eb48c9fbf9f,1.0,0.0,1.0,1.0,Contract Discarded,OpportunityFoundById,d73e63ba-a110-4758-b3ae-66219ee0b4e5
dfe7c4ca-0125-49c1-b2b6-1eb48c9fbf9f,1.0,0.0,1.0,1.0,Contract Sent,MostRecentOpenOpportunity,d73e63ba-a110-4758-b3ae-66219ee0b4e5
dfe7c4ca-0125-49c1-b2b6-1eb48c9fbf9f,1.0,0.0,1.0,1.0,Contract Signed,OpportunityFoundById,44588f72-88da-43a3-a588-9df106bda17b
dfe7c4ca-0125-49c1-b2b6-1eb48c9fbf9f,1.0,0.0,1.0,1.0,Contract Sent,NoReusableOpportunityFound,95373440-de8d-4087-8a4f-dee00f4a9656
dfe7c4ca-0125-49c1-b2b6-1eb48c9fbf9f,1.0,0.0,1.0,1.0,Contract Signed,OpportunityFoundById,95373440-de8d-4087-8a4f-dee00f4a9656
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,8.0,115.0,-107.0,107.0,Contract Signed,OpportunityFoundById,b67b4d85-72e3-4726-9969-c7e6e80ebeb3
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,8.0,115.0,-107.0,107.0,Contract Sent,OpportunityFoundById,009be0d8-b05b-4a6f-bc03-fb67961abe52
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,8.0,115.0,-107.0,107.0,Contract Sent,OpportunityFoundById,b67b4d85-72e3-4726-9969-c7e6e80ebeb3
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,8.0,115.0,-107.0,107.0,Contract Sent,MostRecentOpenOpportunity,62ebb23a-ea90-4db6-8d17-76ebd94a826b
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,8.0,115.0,-107.0,107.0,Contract Signed,OpportunityFoundById,62ebb23a-ea90-4db6-8d17-76ebd94a826b
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,8.0,115.0,-107.0,107.0,Contract Discarded,OpportunityFoundById,009be0d8-b05b-4a6f-bc03-fb67961abe52
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,8.0,115.0,-107.0,107.0,Contract Sent,OpportunityFoundById,5dab38ee-3847-46df-98d6-e8e0297b77fc
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,8.0,115.0,-107.0,107.0,Contract Discarded,OpportunityFoundById,5dab38ee-3847-46df-98d6-e8e0297b77fc
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,8.0,115.0,-107.0,107.0,Contract Signed,OpportunityFoundById,761387bf-14d1-4abd-a9ad-30bdc7c79124
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,8.0,115.0,-107.0,107.0,Contract Sent,OpportunityFoundById,761387bf-14d1-4abd-a9ad-30bdc7c79124
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,8.0,11.0,-3.0,3.0,Contract Signed,OpportunityFoundById,b67b4d85-72e3-4726-9969-c7e6e80ebeb3
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,8.0,11.0,-3.0,3.0,Contract Sent,OpportunityFoundById,009be0d8-b05b-4a6f-bc03-fb67961abe52
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,8.0,11.0,-3.0,3.0,Contract Sent,OpportunityFoundById,b67b4d85-72e3-4726-9969-c7e6e80ebeb3
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,8.0,11.0,-3.0,3.0,Contract Sent,MostRecentOpenOpportunity,62ebb23a-ea90-4db6-8d17-76ebd94a826b
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,8.0,11.0,-3.0,3.0,Contract Signed,OpportunityFoundById,62ebb23a-ea90-4db6-8d17-76ebd94a826b
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,8.0,11.0,-3.0,3.0,Contract Discarded,OpportunityFoundById,009be0d8-b05b-4a6f-bc03-fb67961abe52
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,8.0,11.0,-3.0,3.0,Contract Sent,OpportunityFoundById,5dab38ee-3847-46df-98d6-e8e0297b77fc
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,8.0,11.0,-3.0,3.0,Contract Discarded,OpportunityFoundById,5dab38ee-3847-46df-98d6-e8e0297b77fc
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,8.0,11.0,-3.0,3.0,Contract Signed,OpportunityFoundById,761387bf-14d1-4abd-a9ad-30bdc7c79124
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,8.0,11.0,-3.0,3.0,Contract Sent,OpportunityFoundById,761387bf-14d1-4abd-a9ad-30bdc7c79124
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,115.0,11.0,104.0,104.0,Contract Signed,OpportunityFoundById,b67b4d85-72e3-4726-9969-c7e6e80ebeb3
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,115.0,11.0,104.0,104.0,Contract Sent,OpportunityFoundById,009be0d8-b05b-4a6f-bc03-fb67961abe52
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,115.0,11.0,104.0,104.0,Contract Sent,OpportunityFoundById,b67b4d85-72e3-4726-9969-c7e6e80ebeb3
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,115.0,11.0,104.0,104.0,Contract Sent,MostRecentOpenOpportunity,62ebb23a-ea90-4db6-8d17-76ebd94a826b
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,115.0,11.0,104.0,104.0,Contract Signed,OpportunityFoundById,62ebb23a-ea90-4db6-8d17-76ebd94a826b
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,115.0,11.0,104.0,104.0,Contract Discarded,OpportunityFoundById,009be0d8-b05b-4a6f-bc03-fb67961abe52
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,115.0,11.0,104.0,104.0,Contract Sent,OpportunityFoundById,5dab38ee-3847-46df-98d6-e8e0297b77fc
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,115.0,11.0,104.0,104.0,Contract Discarded,OpportunityFoundById,5dab38ee-3847-46df-98d6-e8e0297b77fc
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,115.0,11.0,104.0,104.0,Contract Signed,OpportunityFoundById,761387bf-14d1-4abd-a9ad-30bdc7c79124
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,115.0,11.0,104.0,104.0,Contract Sent,OpportunityFoundById,761387bf-14d1-4abd-a9ad-30bdc7c79124
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,115.0,8.0,107.0,107.0,Contract Signed,OpportunityFoundById,b67b4d85-72e3-4726-9969-c7e6e80ebeb3
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,115.0,8.0,107.0,107.0,Contract Sent,OpportunityFoundById,009be0d8-b05b-4a6f-bc03-fb67961abe52
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,115.0,8.0,107.0,107.0,Contract Sent,OpportunityFoundById,b67b4d85-72e3-4726-9969-c7e6e80ebeb3
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,115.0,8.0,107.0,107.0,Contract Sent,MostRecentOpenOpportunity,62ebb23a-ea90-4db6-8d17-76ebd94a826b
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,115.0,8.0,107.0,107.0,Contract Signed,OpportunityFoundById,62ebb23a-ea90-4db6-8d17-76ebd94a826b
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,115.0,8.0,107.0,107.0,Contract Discarded,OpportunityFoundById,009be0d8-b05b-4a6f-bc03-fb67961abe52
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,115.0,8.0,107.0,107.0,Contract Sent,OpportunityFoundById,5dab38ee-3847-46df-98d6-e8e0297b77fc
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,115.0,8.0,107.0,107.0,Contract Discarded,OpportunityFoundById,5dab38ee-3847-46df-98d6-e8e0297b77fc
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,115.0,8.0,107.0,107.0,Contract Signed,OpportunityFoundById,761387bf-14d1-4abd-a9ad-30bdc7c79124
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,115.0,8.0,107.0,107.0,Contract Sent,OpportunityFoundById,761387bf-14d1-4abd-a9ad-30bdc7c79124
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,11.0,115.0,-104.0,104.0,Contract Signed,OpportunityFoundById,b67b4d85-72e3-4726-9969-c7e6e80ebeb3
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,11.0,115.0,-104.0,104.0,Contract Sent,OpportunityFoundById,009be0d8-b05b-4a6f-bc03-fb67961abe52
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,11.0,115.0,-104.0,104.0,Contract Sent,OpportunityFoundById,b67b4d85-72e3-4726-9969-c7e6e80ebeb3
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,11.0,115.0,-104.0,104.0,Contract Sent,MostRecentOpenOpportunity,62ebb23a-ea90-4db6-8d17-76ebd94a826b
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,11.0,115.0,-104.0,104.0,Contract Signed,OpportunityFoundById,62ebb23a-ea90-4db6-8d17-76ebd94a826b
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,11.0,115.0,-104.0,104.0,Contract Discarded,OpportunityFoundById,009be0d8-b05b-4a6f-bc03-fb67961abe52
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,11.0,115.0,-104.0,104.0,Contract Sent,OpportunityFoundById,5dab38ee-3847-46df-98d6-e8e0297b77fc
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,11.0,115.0,-104.0,104.0,Contract Discarded,OpportunityFoundById,5dab38ee-3847-46df-98d6-e8e0297b77fc
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,11.0,115.0,-104.0,104.0,Contract Signed,OpportunityFoundById,761387bf-14d1-4abd-a9ad-30bdc7c79124
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,11.0,115.0,-104.0,104.0,Contract Sent,OpportunityFoundById,761387bf-14d1-4abd-a9ad-30bdc7c79124
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,11.0,8.0,3.0,3.0,Contract Signed,OpportunityFoundById,b67b4d85-72e3-4726-9969-c7e6e80ebeb3
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,11.0,8.0,3.0,3.0,Contract Sent,OpportunityFoundById,009be0d8-b05b-4a6f-bc03-fb67961abe52
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,11.0,8.0,3.0,3.0,Contract Sent,OpportunityFoundById,b67b4d85-72e3-4726-9969-c7e6e80ebeb3
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,11.0,8.0,3.0,3.0,Contract Sent,MostRecentOpenOpportunity,62ebb23a-ea90-4db6-8d17-76ebd94a826b
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,11.0,8.0,3.0,3.0,Contract Signed,OpportunityFoundById,62ebb23a-ea90-4db6-8d17-76ebd94a826b
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,11.0,8.0,3.0,3.0,Contract Discarded,OpportunityFoundById,009be0d8-b05b-4a6f-bc03-fb67961abe52
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,11.0,8.0,3.0,3.0,Contract Sent,OpportunityFoundById,5dab38ee-3847-46df-98d6-e8e0297b77fc
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,11.0,8.0,3.0,3.0,Contract Discarded,OpportunityFoundById,5dab38ee-3847-46df-98d6-e8e0297b77fc
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,11.0,8.0,3.0,3.0,Contract Signed,OpportunityFoundById,761387bf-14d1-4abd-a9ad-30bdc7c79124
ef6ee2cc-f78a-4c95-bd3a-46e312b70fb1,11.0,8.0,3.0,3.0,Contract Sent,OpportunityFoundById,761387bf-14d1-4abd-a9ad-30bdc7c79124
ede97050-4f03-4d04-8292-13e5d6968cf3,1.0,0.0,1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
ede97050-4f03-4d04-8292-13e5d6968cf3,1.0,0.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,
4e518f13-d1e4-4966-bf35-6efc06c09530,4.0,0.0,4.0,4.0,Contract Signed,OpportunityFoundById,3d88a74d-1932-457d-8494-385a603a0e6f
4e518f13-d1e4-4966-bf35-6efc06c09530,4.0,0.0,4.0,4.0,Contract Sent,MostRecentOpenOpportunity,961cb91c-7d4b-4cc8-9b22-207d75c65698
4e518f13-d1e4-4966-bf35-6efc06c09530,4.0,0.0,4.0,4.0,Contract Signed,OpportunityFoundById,961cb91c-7d4b-4cc8-9b22-207d75c65698
4e518f13-d1e4-4966-bf35-6efc06c09530,4.0,0.0,4.0,4.0,Contract Canceled,OpportunityFoundById,3d88a74d-1932-457d-8494-385a603a0e6f
2d106f52-1c15-42a9-a26d-27bfb7184ffb,8.0,3.0,5.0,5.0,Contract Signed,OpportunityFoundById,ea62b7b8-4b8f-48f3-9c94-7f8d9f366fa0
2d106f52-1c15-42a9-a26d-27bfb7184ffb,8.0,3.0,5.0,5.0,Contract Signed,OpportunityFoundById,ea62b7b8-4b8f-48f3-9c94-7f8d9f366fa0
2d106f52-1c15-42a9-a26d-27bfb7184ffb,8.0,3.0,5.0,5.0,Contract Discarded,OpportunityFoundById,5ab22430-63ca-4aff-a4a2-547dcc2eda4c
2d106f52-1c15-42a9-a26d-27bfb7184ffb,8.0,3.0,5.0,5.0,Contract Signed,OpportunityFoundByMembershipAgreement,f01e4239-ed1e-44a9-b51c-fd2fb7f4e7e9
2d106f52-1c15-42a9-a26d-27bfb7184ffb,8.0,3.0,5.0,5.0,Contract Signed,NoReusableOpportunityFound,f01e4239-ed1e-44a9-b51c-fd2fb7f4e7e9
2d106f52-1c15-42a9-a26d-27bfb7184ffb,8.0,3.0,5.0,5.0,Contract Signed,NoReusableOpportunityFound,f01e4239-ed1e-44a9-b51c-fd2fb7f4e7e9
2d106f52-1c15-42a9-a26d-27bfb7184ffb,3.0,8.0,-5.0,5.0,Contract Signed,OpportunityFoundById,ea62b7b8-4b8f-48f3-9c94-7f8d9f366fa0
2d106f52-1c15-42a9-a26d-27bfb7184ffb,3.0,8.0,-5.0,5.0,Contract Signed,OpportunityFoundById,ea62b7b8-4b8f-48f3-9c94-7f8d9f366fa0
2d106f52-1c15-42a9-a26d-27bfb7184ffb,3.0,8.0,-5.0,5.0,Contract Discarded,OpportunityFoundById,5ab22430-63ca-4aff-a4a2-547dcc2eda4c
2d106f52-1c15-42a9-a26d-27bfb7184ffb,3.0,8.0,-5.0,5.0,Contract Signed,OpportunityFoundByMembershipAgreement,f01e4239-ed1e-44a9-b51c-fd2fb7f4e7e9
2d106f52-1c15-42a9-a26d-27bfb7184ffb,3.0,8.0,-5.0,5.0,Contract Signed,NoReusableOpportunityFound,f01e4239-ed1e-44a9-b51c-fd2fb7f4e7e9
2d106f52-1c15-42a9-a26d-27bfb7184ffb,3.0,8.0,-5.0,5.0,Contract Signed,NoReusableOpportunityFound,f01e4239-ed1e-44a9-b51c-fd2fb7f4e7e9
ff03537f-41d5-4b55-825e-afc2d0ee22f8,13.0,3.0,10.0,10.0,Contract Signed,NoReusableOpportunityFound,c5df4aef-54e2-441c-9dda-b7b0cc338f66
ff03537f-41d5-4b55-825e-afc2d0ee22f8,13.0,3.0,10.0,10.0,Contract Signed,NoReusableOpportunityFound,c5df4aef-54e2-441c-9dda-b7b0cc338f66
ff03537f-41d5-4b55-825e-afc2d0ee22f8,13.0,3.0,10.0,10.0,Contract Signed,OpportunityFoundByMembershipAgreement,c5df4aef-54e2-441c-9dda-b7b0cc338f66
6d3e02db-b453-454b-91ee-e76c03bd33bf,2.0,0.0,2.0,2.0,Contract Sent,NoReusableOpportunityFound,f06a6181-1d9c-4695-a7c3-3b70a2d16480
6d3e02db-b453-454b-91ee-e76c03bd33bf,2.0,0.0,2.0,2.0,Contract Sent,MostRecentOpenOpportunity,fc55dbe0-aec7-4ccb-9ad5-44b66a358c4e
6d3e02db-b453-454b-91ee-e76c03bd33bf,2.0,0.0,2.0,2.0,Contract Voided,OpportunityFoundById,f06a6181-1d9c-4695-a7c3-3b70a2d16480
6d3e02db-b453-454b-91ee-e76c03bd33bf,2.0,0.0,2.0,2.0,Contract Signed,OpportunityFoundById,fc55dbe0-aec7-4ccb-9ad5-44b66a358c4e
6d3e02db-b453-454b-91ee-e76c03bd33bf,2.0,0.0,2.0,2.0,Contract Discarded,OpportunityFoundById,f06a6181-1d9c-4695-a7c3-3b70a2d16480
6d3e02db-b453-454b-91ee-e76c03bd33bf,2.0,0.0,2.0,2.0,Contract Signed,OpportunityFoundById,95d72879-ea2a-4e4d-9776-404e154b1695
482cb960-3fc7-0134-5bd7-66fe954ebab9,0.0,2.0,-2.0,2.0,Contract Sent,OpportunityFoundById,b01749fd-b7c9-4411-96b6-1f879bbd108f
482cb960-3fc7-0134-5bd7-66fe954ebab9,0.0,2.0,-2.0,2.0,Contract Signed,OpportunityFoundById,90189ade-9401-4471-b7f8-ff15ee530808
482cb960-3fc7-0134-5bd7-66fe954ebab9,0.0,2.0,-2.0,2.0,Contract Sent,MostRecentOpenOpportunity,90189ade-9401-4471-b7f8-ff15ee530808
482cb960-3fc7-0134-5bd7-66fe954ebab9,0.0,2.0,-2.0,2.0,Contract Voided,OpportunityFoundById,ce044a8b-d0db-49d5-a309-63651b6db653
482cb960-3fc7-0134-5bd7-66fe954ebab9,0.0,2.0,-2.0,2.0,Contract Discarded,OpportunityFoundById,ce044a8b-d0db-49d5-a309-63651b6db653
482cb960-3fc7-0134-5bd7-66fe954ebab9,0.0,2.0,-2.0,2.0,Contract Voided,OpportunityFoundById,b01749fd-b7c9-4411-96b6-1f879bbd108f
482cb960-3fc7-0134-5bd7-66fe954ebab9,0.0,2.0,-2.0,2.0,Contract Sent,NoReusableOpportunityFound,b01749fd-b7c9-4411-96b6-1f879bbd108f
482cb960-3fc7-0134-5bd7-66fe954ebab9,0.0,2.0,-2.0,2.0,Contract Voided,OpportunityFoundById,b01749fd-b7c9-4411-96b6-1f879bbd108f
482cb960-3fc7-0134-5bd7-66fe954ebab9,0.0,2.0,-2.0,2.0,Contract Sent,OpportunityFoundById,b01749fd-b7c9-4411-96b6-1f879bbd108f
482cb960-3fc7-0134-5bd7-66fe954ebab9,0.0,2.0,-2.0,2.0,Contract Signed,OpportunityFoundById,ac71fb78-d0f6-4d99-8c02-dc825d3f6652
482cb960-3fc7-0134-5bd7-66fe954ebab9,0.0,2.0,-2.0,2.0,Contract Sent,OpportunityFoundById,b01749fd-b7c9-4411-96b6-1f879bbd108f
482cb960-3fc7-0134-5bd7-66fe954ebab9,0.0,2.0,-2.0,2.0,Contract Sent,MostRecentOpenOpportunity,ac71fb78-d0f6-4d99-8c02-dc825d3f6652
482cb960-3fc7-0134-5bd7-66fe954ebab9,0.0,2.0,-2.0,2.0,Contract Sent,OpportunityFoundById,b01749fd-b7c9-4411-96b6-1f879bbd108f
482cb960-3fc7-0134-5bd7-66fe954ebab9,0.0,2.0,-2.0,2.0,Contract Discarded,OpportunityFoundById,b01749fd-b7c9-4411-96b6-1f879bbd108f
482cb960-3fc7-0134-5bd7-66fe954ebab9,2.0,0.0,2.0,2.0,Contract Sent,OpportunityFoundById,b01749fd-b7c9-4411-96b6-1f879bbd108f
482cb960-3fc7-0134-5bd7-66fe954ebab9,2.0,0.0,2.0,2.0,Contract Signed,OpportunityFoundById,90189ade-9401-4471-b7f8-ff15ee530808
482cb960-3fc7-0134-5bd7-66fe954ebab9,2.0,0.0,2.0,2.0,Contract Sent,MostRecentOpenOpportunity,90189ade-9401-4471-b7f8-ff15ee530808
