Account UUID,Sf Net Desk Change,Looker Net Desk Change,Sf Looker Difference,Sf Looker Absolute Difference,contract_event_type,step_found,membership_agreement_uuid
03195d53-acf7-458d-a17f-3f56f3c4f57f,0.0,2.0,-2.0,2.0,Contract Signed,OpportunityFoundById,baeb40df-d204-444f-9089-477db0a8182f
03195d53-acf7-458d-a17f-3f56f3c4f57f,0.0,2.0,-2.0,2.0,Contract Sent,OpportunityFoundById,baeb40df-d204-444f-9089-477db0a8182f
03195d53-acf7-458d-a17f-3f56f3c4f57f,0.0,2.0,-2.0,2.0,Contract Sent,NoReusableOpportunityFound,baeb40df-d204-444f-9089-477db0a8182f
03195d53-acf7-458d-a17f-3f56f3c4f57f,0.0,2.0,-2.0,2.0,Contract Voided,OpportunityFoundById,baeb40df-d204-444f-9089-477db0a8182f
31bbfd78-2788-4383-960d-a3caccb530d4,0.0,12.0,-12.0,12.0,Contract Signed,OpportunityFoundById,cfa85298-bfc0-4e9e-8b68-8924a5e59156
31bbfd78-2788-4383-960d-a3caccb530d4,0.0,12.0,-12.0,12.0,Contract Voided,OpportunityFoundById,cfa85298-bfc0-4e9e-8b68-8924a5e59156
31bbfd78-2788-4383-960d-a3caccb530d4,0.0,12.0,-12.0,12.0,Contract Canceled,OpportunityFoundByMembershipAgreement,25750f16-14d1-41a9-8615-e3a0c2d8ed59
31bbfd78-2788-4383-960d-a3caccb530d4,0.0,12.0,-12.0,12.0,Contract Sent,OpportunityFoundById,cfa85298-bfc0-4e9e-8b68-8924a5e59156
31bbfd78-2788-4383-960d-a3caccb530d4,0.0,12.0,-12.0,12.0,Contract Sent,OpportunityFoundById,cfa85298-bfc0-4e9e-8b68-8924a5e59156
31bbfd78-2788-4383-960d-a3caccb530d4,0.0,12.0,-12.0,12.0,Contract Sent,OpportunityFoundById,cfa85298-bfc0-4e9e-8b68-8924a5e59156
31bbfd78-2788-4383-960d-a3caccb530d4,0.0,12.0,-12.0,12.0,Contract Sent,OpportunityFoundById,cfa85298-bfc0-4e9e-8b68-8924a5e59156
31bbfd78-2788-4383-960d-a3caccb530d4,0.0,12.0,-12.0,12.0,Contract Voided,OpportunityFoundById,cfa85298-bfc0-4e9e-8b68-8924a5e59156
31bbfd78-2788-4383-960d-a3caccb530d4,0.0,12.0,-12.0,12.0,Contract Sent,NoReusableOpportunityFound,cfa85298-bfc0-4e9e-8b68-8924a5e59156
4af09655-698b-4d20-9dad-3c20d438720b,0.0,1.0,-1.0,1.0,Contract Signed,NewOpportunityForHotDesk,
6319c35c-6186-405e-bbec-32675efdb8dd,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
6319c35c-6186-405e-bbec-32675efdb8dd,0.0,1.0,-1.0,1.0,Contract Signed,NewOpportunityForHotDesk,
6319c35c-6186-405e-bbec-32675efdb8dd,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
6319c35c-6186-405e-bbec-32675efdb8dd,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
6319c35c-6186-405e-bbec-32675efdb8dd,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
6319c35c-6186-405e-bbec-32675efdb8dd,0.0,1.0,-1.0,1.0,Contract Signed,NewOpportunityForHotDesk,
6319c35c-6186-405e-bbec-32675efdb8dd,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
6319c35c-6186-405e-bbec-32675efdb8dd,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
6319c35c-6186-405e-bbec-32675efdb8dd,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
6319c35c-6186-405e-bbec-32675efdb8dd,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
6319c35c-6186-405e-bbec-32675efdb8dd,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
a5ff0274-8750-4bae-be18-a4a61836bac1,0.0,1.0,-1.0,1.0,Contract Canceled,NoReusableOpportunityFound,
a5ff0274-8750-4bae-be18-a4a61836bac1,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
747dacc0-781c-0136-557f-0242ac111c0a,0.0,16.0,-16.0,16.0,Contract Sent,OpportunityFoundById,1cae7627-3fbf-419a-b38a-13ab738f8f12
747dacc0-781c-0136-557f-0242ac111c0a,0.0,16.0,-16.0,16.0,Contract Discarded,OpportunityFoundById,1cae7627-3fbf-419a-b38a-13ab738f8f12
747dacc0-781c-0136-557f-0242ac111c0a,0.0,16.0,-16.0,16.0,Contract Sent,OpportunityFoundById,aeb740a3-ff2e-4092-9197-a7c7985b8658
747dacc0-781c-0136-557f-0242ac111c0a,0.0,16.0,-16.0,16.0,Contract Sent,OpportunityFoundById,3813643e-b240-4799-880d-f7c3efc6201e
747dacc0-781c-0136-557f-0242ac111c0a,0.0,16.0,-16.0,16.0,Contract Sent,OpportunityFoundById,3813643e-b240-4799-880d-f7c3efc6201e
747dacc0-781c-0136-557f-0242ac111c0a,0.0,16.0,-16.0,16.0,Contract Voided,OpportunityFoundById,3813643e-b240-4799-880d-f7c3efc6201e
747dacc0-781c-0136-557f-0242ac111c0a,0.0,16.0,-16.0,16.0,Contract Discarded,OpportunityFoundById,3813643e-b240-4799-880d-f7c3efc6201e
747dacc0-781c-0136-557f-0242ac111c0a,0.0,16.0,-16.0,16.0,Contract Signed,OpportunityFoundById,f08b385f-7437-4a50-953a-2c2a92fe261b
747dacc0-781c-0136-557f-0242ac111c0a,0.0,16.0,-16.0,16.0,Contract Sent,MostRecentOpenOpportunity,f08b385f-7437-4a50-953a-2c2a92fe261b
747dacc0-781c-0136-557f-0242ac111c0a,0.0,16.0,-16.0,16.0,Contract Sent,OpportunityFoundById,3813643e-b240-4799-880d-f7c3efc6201e
747dacc0-781c-0136-557f-0242ac111c0a,0.0,16.0,-16.0,16.0,Contract Discarded,OpportunityFoundById,aeb740a3-ff2e-4092-9197-a7c7985b8658
541b2c18-56cd-48d9-ae4b-1d16361d1dd8,0.0,4.0,-4.0,4.0,Contract Voided,OpportunityFoundById,fbcffe56-2594-49f9-be56-f1b7e2b1f80f
541b2c18-56cd-48d9-ae4b-1d16361d1dd8,0.0,4.0,-4.0,4.0,Contract Sent,OpportunityFoundById,fbcffe56-2594-49f9-be56-f1b7e2b1f80f
541b2c18-56cd-48d9-ae4b-1d16361d1dd8,0.0,4.0,-4.0,4.0,Contract Sent,OpportunityFoundById,fbcffe56-2594-49f9-be56-f1b7e2b1f80f
541b2c18-56cd-48d9-ae4b-1d16361d1dd8,0.0,4.0,-4.0,4.0,Contract Sent,NoReusableOpportunityFound,fbcffe56-2594-49f9-be56-f1b7e2b1f80f
541b2c18-56cd-48d9-ae4b-1d16361d1dd8,0.0,4.0,-4.0,4.0,Contract Signed,OpportunityFoundById,fbcffe56-2594-49f9-be56-f1b7e2b1f80f
28c05060-77ee-0136-ea29-0242ac116708,0.0,6.0,-6.0,6.0,Contract Sent,OpportunityFoundById,acbdf262-18d8-4abe-b93a-dd6116f637cd
28c05060-77ee-0136-ea29-0242ac116708,0.0,6.0,-6.0,6.0,Contract Sent,OpportunityFoundById,e0a091cf-3b51-482c-ba71-471f74d23a67
28c05060-77ee-0136-ea29-0242ac116708,0.0,6.0,-6.0,6.0,Contract Discarded,OpportunityFoundById,acbdf262-18d8-4abe-b93a-dd6116f637cd
28c05060-77ee-0136-ea29-0242ac116708,0.0,6.0,-6.0,6.0,Contract Signed,OpportunityFoundById,e0a091cf-3b51-482c-ba71-471f74d23a67
b29b09a0-8eaa-0136-9e9e-0242ac11720c,0.0,110.0,-110.0,110.0,Contract Signed,OpportunityFoundById,4971dff5-4390-4ad8-ba43-354ed3805d42
b29b09a0-8eaa-0136-9e9e-0242ac11720c,0.0,110.0,-110.0,110.0,Contract Signed,OpportunityFoundById,4971dff5-4390-4ad8-ba43-354ed3805d42
ad247080-8253-0136-6500-0242ac114a0f,0.0,8.0,-8.0,8.0,Contract Sent,OpportunityFoundById,ba09f2c0-544e-45c7-9ee7-20465e54c4dd
ad247080-8253-0136-6500-0242ac114a0f,0.0,8.0,-8.0,8.0,Contract Sent,OpportunityFoundById,ba09f2c0-544e-45c7-9ee7-20465e54c4dd
ad247080-8253-0136-6500-0242ac114a0f,0.0,8.0,-8.0,8.0,Contract Sent,OpportunityFoundById,ba09f2c0-544e-45c7-9ee7-20465e54c4dd
ad247080-8253-0136-6500-0242ac114a0f,0.0,8.0,-8.0,8.0,Contract Sent,OpportunityFoundById,ba09f2c0-544e-45c7-9ee7-20465e54c4dd
ad247080-8253-0136-6500-0242ac114a0f,0.0,8.0,-8.0,8.0,Contract Voided,OpportunityFoundById,ba09f2c0-544e-45c7-9ee7-20465e54c4dd
ad247080-8253-0136-6500-0242ac114a0f,0.0,8.0,-8.0,8.0,Contract Voided,OpportunityFoundById,ba09f2c0-544e-45c7-9ee7-20465e54c4dd
ad247080-8253-0136-6500-0242ac114a0f,0.0,8.0,-8.0,8.0,Contract Sent,OpportunityFoundById,0403ad2b-b2aa-40ac-9156-114fe019fea3
ad247080-8253-0136-6500-0242ac114a0f,0.0,8.0,-8.0,8.0,Contract Discarded,OpportunityFoundById,ba09f2c0-544e-45c7-9ee7-20465e54c4dd
ad247080-8253-0136-6500-0242ac114a0f,0.0,8.0,-8.0,8.0,Contract Sent,OpportunityFoundById,ba09f2c0-544e-45c7-9ee7-20465e54c4dd
ad247080-8253-0136-6500-0242ac114a0f,0.0,8.0,-8.0,8.0,Contract Discarded,OpportunityFoundById,0403ad2b-b2aa-40ac-9156-114fe019fea3
ad247080-8253-0136-6500-0242ac114a0f,0.0,8.0,-8.0,8.0,Contract Sent,OpportunityFoundById,ba40d344-6e45-4e57-9661-66887a22c25a
ad247080-8253-0136-6500-0242ac114a0f,0.0,8.0,-8.0,8.0,Contract Signed,OpportunityFoundById,ba40d344-6e45-4e57-9661-66887a22c25a
ca14b65a-f1b3-4726-a933-f06e3fac171b,0.0,1.0,-1.0,1.0,Contract Canceled,NoReusableOpportunityFound,
ca14b65a-f1b3-4726-a933-f06e3fac171b,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
d6146450-3d5b-0135-eaf2-0242ac11260c,0.0,1.0,-1.0,1.0,Contract Canceled,OpportunityFoundByMembershipAgreement,c40d4ac8-6490-4ec4-a4ae-033977f8057c
d6146450-3d5b-0135-eaf2-0242ac11260c,0.0,1.0,-1.0,1.0,Contract Sent,NoReusableOpportunityFound,e24298a2-bb8b-4c38-a7d2-3e5a3e89ec17
d6146450-3d5b-0135-eaf2-0242ac11260c,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,c40d4ac8-6490-4ec4-a4ae-033977f8057c
d6146450-3d5b-0135-eaf2-0242ac11260c,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,e24298a2-bb8b-4c38-a7d2-3e5a3e89ec17
d6146450-3d5b-0135-eaf2-0242ac11260c,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,c40d4ac8-6490-4ec4-a4ae-033977f8057c
80970ea0-87ec-0136-feb6-0242ac115706,0.0,7.0,-7.0,7.0,Contract Signed,OpportunityFoundById,307e5129-c3f9-4f08-915f-03da8e3efdcd
80970ea0-87ec-0136-feb6-0242ac115706,0.0,7.0,-7.0,7.0,Contract Signed,OpportunityFoundById,307e5129-c3f9-4f08-915f-03da8e3efdcd
80970ea0-87ec-0136-feb6-0242ac115706,0.0,7.0,-7.0,7.0,Contract Sent,OpportunityFoundById,307e5129-c3f9-4f08-915f-03da8e3efdcd
80970ea0-87ec-0136-feb6-0242ac115706,0.0,7.0,-7.0,7.0,Contract Voided,NoReusableOpportunityFound,307e5129-c3f9-4f08-915f-03da8e3efdcd
80970ea0-87ec-0136-feb6-0242ac115706,0.0,7.0,-7.0,7.0,Contract Discarded,OpportunityFoundById,3cce5df0-ef05-4548-924e-d025b1817adf
eb5506f0-8f20-0136-0ae7-0242ac115706,0.0,10.0,-10.0,10.0,Contract Signed,OpportunityFoundById,46f88923-eb15-42a9-b624-2609817b4e6e
eb5506f0-8f20-0136-0ae7-0242ac115706,0.0,10.0,-10.0,10.0,Contract Sent,OpportunityFoundById,46f88923-eb15-42a9-b624-2609817b4e6e
eb5506f0-8f20-0136-0ae7-0242ac115706,0.0,10.0,-10.0,10.0,Contract Signed,OpportunityFoundById,24f47f88-ceaf-44ad-bbc8-905ce488e890
eb5506f0-8f20-0136-0ae7-0242ac115706,0.0,10.0,-10.0,10.0,Contract Sent,NoReusableOpportunityFound,24f47f88-ceaf-44ad-bbc8-905ce488e890
c1400ee4-7d4e-462d-bb1c-714914d9bf6c,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
c1400ee4-7d4e-462d-bb1c-714914d9bf6c,0.0,1.0,-1.0,1.0,Contract Canceled,FoundByReservationIDInPast,
eb748ad8-d801-4bc3-9154-40d8c50e5d70,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
eb748ad8-d801-4bc3-9154-40d8c50e5d70,0.0,1.0,-1.0,1.0,Contract Canceled,FoundByReservationIDInPast,
e7179221-bf08-4be3-8b77-45660822f988,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
e7179221-bf08-4be3-8b77-45660822f988,0.0,1.0,-1.0,1.0,Contract Canceled,FoundByReservationIDInPast,
e7179221-bf08-4be3-8b77-45660822f988,0.0,1.0,-1.0,1.0,Contract Canceled,FoundByReservationIDInPast,
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,2.0,-2.0,2.0,Contract Sent,NoReusableOpportunityFound,a2c5299b-0ed9-46a6-915c-e7887b73f89c
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,2.0,-2.0,2.0,Contract Canceled,OpportunityFoundByMembershipAgreement,a2c5299b-0ed9-46a6-915c-e7887b73f89c
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,2.0,-2.0,2.0,Contract Signed,OpportunityFoundById,589d43ec-8aa4-4d49-89f6-b96f7ac3a5b7
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,2.0,-2.0,2.0,Contract Signed,OpportunityFoundById,d9c69382-33df-498e-a77e-bc7cf1d75911
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,2.0,-2.0,2.0,Contract Signed,OpportunityFoundById,a2c5299b-0ed9-46a6-915c-e7887b73f89c
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,2.0,-2.0,2.0,Contract Sent,NoReusableOpportunityFound,b12edfce-28b7-4121-a45b-dd3cccb1d5d7
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,2.0,-2.0,2.0,Contract Sent,NoReusableOpportunityFound,589d43ec-8aa4-4d49-89f6-b96f7ac3a5b7
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,2.0,-2.0,2.0,Contract Canceled,OpportunityFoundByMembershipAgreement,b12edfce-28b7-4121-a45b-dd3cccb1d5d7
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,2.0,-2.0,2.0,Contract Signed,OpportunityFoundById,b12edfce-28b7-4121-a45b-dd3cccb1d5d7
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,2.0,-2.0,2.0,Contract Sent,NoReusableOpportunityFound,d9c69382-33df-498e-a77e-bc7cf1d75911
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,2.0,-2.0,2.0,Contract Sent,NoReusableOpportunityFound,d9c69382-33df-498e-a77e-bc7cf1d75911
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,1.0,-1.0,1.0,Contract Sent,NoReusableOpportunityFound,a2c5299b-0ed9-46a6-915c-e7887b73f89c
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,1.0,-1.0,1.0,Contract Canceled,OpportunityFoundByMembershipAgreement,a2c5299b-0ed9-46a6-915c-e7887b73f89c
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,589d43ec-8aa4-4d49-89f6-b96f7ac3a5b7
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,d9c69382-33df-498e-a77e-bc7cf1d75911
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,a2c5299b-0ed9-46a6-915c-e7887b73f89c
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,1.0,-1.0,1.0,Contract Sent,NoReusableOpportunityFound,b12edfce-28b7-4121-a45b-dd3cccb1d5d7
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,1.0,-1.0,1.0,Contract Sent,NoReusableOpportunityFound,589d43ec-8aa4-4d49-89f6-b96f7ac3a5b7
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,1.0,-1.0,1.0,Contract Canceled,OpportunityFoundByMembershipAgreement,b12edfce-28b7-4121-a45b-dd3cccb1d5d7
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,b12edfce-28b7-4121-a45b-dd3cccb1d5d7
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,1.0,-1.0,1.0,Contract Sent,NoReusableOpportunityFound,d9c69382-33df-498e-a77e-bc7cf1d75911
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,1.0,-1.0,1.0,Contract Sent,NoReusableOpportunityFound,d9c69382-33df-498e-a77e-bc7cf1d75911
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,1.0,-1.0,1.0,Contract Sent,NoReusableOpportunityFound,a2c5299b-0ed9-46a6-915c-e7887b73f89c
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,1.0,-1.0,1.0,Contract Canceled,OpportunityFoundByMembershipAgreement,a2c5299b-0ed9-46a6-915c-e7887b73f89c
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,589d43ec-8aa4-4d49-89f6-b96f7ac3a5b7
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,d9c69382-33df-498e-a77e-bc7cf1d75911
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,a2c5299b-0ed9-46a6-915c-e7887b73f89c
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,1.0,-1.0,1.0,Contract Sent,NoReusableOpportunityFound,b12edfce-28b7-4121-a45b-dd3cccb1d5d7
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,1.0,-1.0,1.0,Contract Sent,NoReusableOpportunityFound,589d43ec-8aa4-4d49-89f6-b96f7ac3a5b7
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,1.0,-1.0,1.0,Contract Canceled,OpportunityFoundByMembershipAgreement,b12edfce-28b7-4121-a45b-dd3cccb1d5d7
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,b12edfce-28b7-4121-a45b-dd3cccb1d5d7
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,1.0,-1.0,1.0,Contract Sent,NoReusableOpportunityFound,d9c69382-33df-498e-a77e-bc7cf1d75911
b4be50ba-a4a2-4891-a9bf-2a3a616cca2d,0.0,1.0,-1.0,1.0,Contract Sent,NoReusableOpportunityFound,d9c69382-33df-498e-a77e-bc7cf1d75911
4cb9c000-89d1-0136-1fc8-0242ac114a0f,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,5680e342-7201-439b-9c1b-56d1257e73bc
4cb9c000-89d1-0136-1fc8-0242ac114a0f,0.0,1.0,-1.0,1.0,Contract Sent,NoReusableOpportunityFound,5680e342-7201-439b-9c1b-56d1257e73bc
f0b2b8fc-a348-4469-ae48-de5750bf6ab4,0.0,1.0,-1.0,1.0,Contract Signed,NewOpportunityForHotDesk,
f0b2b8fc-a348-4469-ae48-de5750bf6ab4,0.0,1.0,-1.0,1.0,Contract Canceled,FoundByReservationIDInPast,
41625050-68b8-4cfd-884f-bf581d8ad2fd,0.0,2.0,-2.0,2.0,Contract Signed,OpportunityFoundById,6edeaaf5-89be-448b-8ae3-1832c9f09f14
41625050-68b8-4cfd-884f-bf581d8ad2fd,0.0,2.0,-2.0,2.0,Contract Sent,NoReusableOpportunityFound,6edeaaf5-89be-448b-8ae3-1832c9f09f14
43650870-6c41-0136-7932-0242ac11210d,0.0,6.0,-6.0,6.0,Contract Sent,OpportunityFoundById,34fe05a1-9dde-4c0c-b359-96033bcb98bd
43650870-6c41-0136-7932-0242ac11210d,0.0,6.0,-6.0,6.0,Contract Sent,OpportunityFoundById,34fe05a1-9dde-4c0c-b359-96033bcb98bd
43650870-6c41-0136-7932-0242ac11210d,0.0,6.0,-6.0,6.0,Contract Sent,NoReusableOpportunityFound,b0a76bcb-0c91-4d8e-9e72-04e669490111
43650870-6c41-0136-7932-0242ac11210d,0.0,6.0,-6.0,6.0,Contract Signed,OpportunityFoundById,b0a76bcb-0c91-4d8e-9e72-04e669490111
43650870-6c41-0136-7932-0242ac11210d,0.0,6.0,-6.0,6.0,Contract Sent,OpportunityFoundById,dfd2d61e-315b-489c-bf07-8f7a73b7aed7
43650870-6c41-0136-7932-0242ac11210d,0.0,6.0,-6.0,6.0,Contract Signed,OpportunityFoundById,34fe05a1-9dde-4c0c-b359-96033bcb98bd
43650870-6c41-0136-7932-0242ac11210d,0.0,6.0,-6.0,6.0,Contract Voided,OpportunityFoundById,34fe05a1-9dde-4c0c-b359-96033bcb98bd
43650870-6c41-0136-7932-0242ac11210d,0.0,6.0,-6.0,6.0,Contract Sent,NoReusableOpportunityFound,18ec19a7-4936-4795-8f14-458fc7f041af
43650870-6c41-0136-7932-0242ac11210d,0.0,6.0,-6.0,6.0,Contract Signed,OpportunityFoundById,dfd2d61e-315b-489c-bf07-8f7a73b7aed7
43650870-6c41-0136-7932-0242ac11210d,0.0,6.0,-6.0,6.0,Contract Signed,OpportunityFoundById,18ec19a7-4936-4795-8f14-458fc7f041af
43650870-6c41-0136-7932-0242ac11210d,0.0,6.0,-6.0,6.0,Contract Sent,OpportunityFoundById,34fe05a1-9dde-4c0c-b359-96033bcb98bd
43650870-6c41-0136-7932-0242ac11210d,0.0,6.0,-6.0,6.0,Contract Signed,OpportunityFoundById,56d74150-f6ba-4c50-93ff-2dd27dabd2ab
43650870-6c41-0136-7932-0242ac11210d,0.0,6.0,-6.0,6.0,Contract Sent,OpportunityFoundById,56d74150-f6ba-4c50-93ff-2dd27dabd2ab
43650870-6c41-0136-7932-0242ac11210d,0.0,9.0,-9.0,9.0,Contract Sent,OpportunityFoundById,34fe05a1-9dde-4c0c-b359-96033bcb98bd
43650870-6c41-0136-7932-0242ac11210d,0.0,9.0,-9.0,9.0,Contract Sent,OpportunityFoundById,34fe05a1-9dde-4c0c-b359-96033bcb98bd
43650870-6c41-0136-7932-0242ac11210d,0.0,9.0,-9.0,9.0,Contract Sent,NoReusableOpportunityFound,b0a76bcb-0c91-4d8e-9e72-04e669490111
43650870-6c41-0136-7932-0242ac11210d,0.0,9.0,-9.0,9.0,Contract Signed,OpportunityFoundById,b0a76bcb-0c91-4d8e-9e72-04e669490111
43650870-6c41-0136-7932-0242ac11210d,0.0,9.0,-9.0,9.0,Contract Sent,OpportunityFoundById,dfd2d61e-315b-489c-bf07-8f7a73b7aed7
43650870-6c41-0136-7932-0242ac11210d,0.0,9.0,-9.0,9.0,Contract Signed,OpportunityFoundById,34fe05a1-9dde-4c0c-b359-96033bcb98bd
43650870-6c41-0136-7932-0242ac11210d,0.0,9.0,-9.0,9.0,Contract Voided,OpportunityFoundById,34fe05a1-9dde-4c0c-b359-96033bcb98bd
43650870-6c41-0136-7932-0242ac11210d,0.0,9.0,-9.0,9.0,Contract Sent,NoReusableOpportunityFound,18ec19a7-4936-4795-8f14-458fc7f041af
43650870-6c41-0136-7932-0242ac11210d,0.0,9.0,-9.0,9.0,Contract Signed,OpportunityFoundById,dfd2d61e-315b-489c-bf07-8f7a73b7aed7
43650870-6c41-0136-7932-0242ac11210d,0.0,9.0,-9.0,9.0,Contract Signed,OpportunityFoundById,18ec19a7-4936-4795-8f14-458fc7f041af
43650870-6c41-0136-7932-0242ac11210d,0.0,9.0,-9.0,9.0,Contract Sent,OpportunityFoundById,34fe05a1-9dde-4c0c-b359-96033bcb98bd
43650870-6c41-0136-7932-0242ac11210d,0.0,9.0,-9.0,9.0,Contract Signed,OpportunityFoundById,56d74150-f6ba-4c50-93ff-2dd27dabd2ab
43650870-6c41-0136-7932-0242ac11210d,0.0,9.0,-9.0,9.0,Contract Sent,OpportunityFoundById,56d74150-f6ba-4c50-93ff-2dd27dabd2ab
43650870-6c41-0136-7932-0242ac11210d,0.0,4.0,-4.0,4.0,Contract Sent,OpportunityFoundById,34fe05a1-9dde-4c0c-b359-96033bcb98bd
43650870-6c41-0136-7932-0242ac11210d,0.0,4.0,-4.0,4.0,Contract Sent,OpportunityFoundById,34fe05a1-9dde-4c0c-b359-96033bcb98bd
43650870-6c41-0136-7932-0242ac11210d,0.0,4.0,-4.0,4.0,Contract Sent,NoReusableOpportunityFound,b0a76bcb-0c91-4d8e-9e72-04e669490111
43650870-6c41-0136-7932-0242ac11210d,0.0,4.0,-4.0,4.0,Contract Signed,OpportunityFoundById,b0a76bcb-0c91-4d8e-9e72-04e669490111
43650870-6c41-0136-7932-0242ac11210d,0.0,4.0,-4.0,4.0,Contract Sent,OpportunityFoundById,dfd2d61e-315b-489c-bf07-8f7a73b7aed7
43650870-6c41-0136-7932-0242ac11210d,0.0,4.0,-4.0,4.0,Contract Signed,OpportunityFoundById,34fe05a1-9dde-4c0c-b359-96033bcb98bd
43650870-6c41-0136-7932-0242ac11210d,0.0,4.0,-4.0,4.0,Contract Voided,OpportunityFoundById,34fe05a1-9dde-4c0c-b359-96033bcb98bd
43650870-6c41-0136-7932-0242ac11210d,0.0,4.0,-4.0,4.0,Contract Sent,NoReusableOpportunityFound,18ec19a7-4936-4795-8f14-458fc7f041af
43650870-6c41-0136-7932-0242ac11210d,0.0,4.0,-4.0,4.0,Contract Signed,OpportunityFoundById,dfd2d61e-315b-489c-bf07-8f7a73b7aed7
43650870-6c41-0136-7932-0242ac11210d,0.0,4.0,-4.0,4.0,Contract Signed,OpportunityFoundById,18ec19a7-4936-4795-8f14-458fc7f041af
43650870-6c41-0136-7932-0242ac11210d,0.0,4.0,-4.0,4.0,Contract Sent,OpportunityFoundById,34fe05a1-9dde-4c0c-b359-96033bcb98bd
43650870-6c41-0136-7932-0242ac11210d,0.0,4.0,-4.0,4.0,Contract Signed,OpportunityFoundById,56d74150-f6ba-4c50-93ff-2dd27dabd2ab
43650870-6c41-0136-7932-0242ac11210d,0.0,4.0,-4.0,4.0,Contract Sent,OpportunityFoundById,56d74150-f6ba-4c50-93ff-2dd27dabd2ab
700b6181-67c6-4b4a-8bc3-37054010b188,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,855c879a-f3a2-4710-ab6b-0feed2e50a9f
